username,full_text,embedding
breakfast_survey,"Changes every few weeks---right now it's eggs & rice & kimchi! Cooking is often the most relaxing part of my day, so it's nice to spend time in the morning making something that tastes & feels good.","[-0.03765527904033661, 0.059961650520563126, -0.20737896859645844, 0.00908511783927679, -0.08254558593034744, -0.02916482463479042, -0.00961934495717287, -0.040441278368234634, 0.04501275718212128, -0.06473853439092636, 0.013814577832818031, 0.02706858515739441, 0.059697892516851425, 0.11344381421804428, 0.018721766769886017, -0.004517191555351019, -0.004794031847268343, -0.05888988450169563, -0.043873466551303864, 0.07867954671382904, -0.003171403892338276, -0.026449015364050865, -0.008655671030282974, -0.03080105409026146, 0.017143333330750465, 0.03696116805076599, -0.022405516356229782, 0.02835894376039505, 0.006605116650462151, 0.04502003267407417, -0.006968504283577204, -0.08543623238801956, 0.030408967286348343, -0.024172069504857063, 0.030553339049220085, -0.007773695047944784, 0.015340186655521393, 0.026843054220080376, 0.06852535903453827, -0.04996856674551964, 0.059297289699316025, 0.04381066560745239, 0.07372000068426132, -0.00962943583726883, 0.06123731657862663, 0.016522476449608803, 0.03536246716976166, -0.011919989250600338, 0.043927423655986786, -0.05771106854081154, -0.005280409008264542, -0.034256767481565475, -0.027471428737044334, -0.044063013046979904, 0.03675662353634834, -0.0034757161047309637, 0.03983914107084274, 0.046192415058612823, 0.06648679822683334, 0.019255241379141808, 0.05205772817134857, 0.05129192769527435, 0.003062241245061159, 0.09450679272413254, 0.026496240869164467, -0.030847227200865746, -0.035545945167541504, 0.06464283168315887, -0.038090381771326065, 0.0007994453189894557, 0.045343395322561264, -0.036343369632959366, 0.033033035695552826, 0.020487753674387932, -0.04946042224764824, 0.005450664088129997, 0.012761520221829414, -0.049321625381708145, 0.015240165404975414, -0.024640832096338272, 0.016770362854003906, -0.023762987926602364, 0.052819494158029556, -0.01707449182868004, 0.03793155774474144, -0.0020635880064219236, 0.033236805349588394, -0.005560592748224735, -0.0018210172420367599, 0.062446366995573044, 0.025751862674951553, -0.007178954780101776, 0.017147080972790718, 0.03931650519371033, -0.04134561866521835, 0.02625451795756817, 0.01504809781908989, 0.0711836889386177, -0.007974228821694851, -0.006713607348501682, 0.031074371188879013, -0.00954811554402113, 0.008348915725946426, 0.00985428225249052, -0.0025298164691776037, 0.02525646612048149, 0.009724915958940983, -0.029316265136003494, -0.018436556681990623, -0.026805691421031952, -0.037707630544900894, 0.030922051519155502, -0.0503794327378273, 0.03743850067257881, 0.015785066410899162, -0.02002089098095894, 0.03585433214902878, -0.05109638720750809, 0.014758855104446411, 0.03671271353960037, -0.02956247702240944, -0.024015430361032486, 0.006055555306375027, -0.016292890533804893, 0.026832202449440956, 0.03291203826665878, -0.0005374990869313478, 0.004024950321763754, 0.003538987133651972, -0.028017476201057434, -0.008358023129403591, 0.014369132928550243, -0.02131851203739643, 0.01825260929763317, -0.012093869969248772, 0.06803722679615021, -0.008641892112791538, 0.014386573806405067, 0.023001963272690773, 0.024927513673901558, 0.03707752004265785, -0.010740325786173344, -0.023668300360441208, -0.054412320256233215, -0.04520750418305397, 0.029036587104201317, 0.02064543403685093, -0.049895524978637695, -0.026967104524374008, 0.019860539585351944, 0.01447381917387247, 0.01083887554705143, -0.008502182550728321, 0.019736168906092644, 0.006059526465833187, -0.0626288577914238, -0.030675021931529045, -0.01882118545472622, 0.07150901108980179, -0.004323883447796106, 0.05754481628537178, -0.013213587924838066, -0.02461399883031845, 0.042182814329862595, 0.04571794345974922, -0.06257537752389908, 0.0004002364876214415, 0.08172769099473953, -0.011964169330894947, 0.016117455437779427, -0.05154109373688698, -0.05162234231829643, -0.05631715804338455, -0.035788826644420624, 0.007037003058940172, -0.04117435961961746, 0.04305166006088257, -0.03624163195490837, 0.028086798265576363, -0.051084328442811966, 0.0024707464035600424, -0.010143221355974674, -0.013384186662733555, 0.030921224504709244, -0.013392006978392601, -0.005185076966881752, -0.0164614450186491, 0.020171770825982094, -0.072887122631073, -0.01985425502061844, 0.013775080442428589, 0.020449865609407425, -0.055198267102241516, 0.008484083227813244, 0.0019599180668592453, -0.005492543336004019, -0.015153315849602222, -0.010682855732738972, 0.029901551082730293, 0.00013005846994929016, -0.022823195904493332, -0.04329691454768181, -0.0553157776594162, 0.0034388196654617786, -0.034993454813957214, 0.11006772518157959, 0.021494632586836815, 0.021414833143353462, -0.016606049612164497, -0.02894400991499424, 0.05206292122602463, -0.003076547523960471, -0.030287394300103188, -0.022116130217909813, 0.029286278411746025, 0.01869353838264942, -0.03534850478172302, -0.005601327400654554, -0.05495012179017067, 0.03199739009141922, 0.032030124217271805, -0.03546628728508949, 0.002636130666360259, -0.02083701640367508, 0.035332147032022476, 0.004159873351454735, -0.01314895786345005, 0.003972310107201338, -0.036797549575567245, -0.008873016573488712, 0.010543795302510262, -0.07223060727119446, 0.1118941381573677, 0.003652644343674183, 0.014093385078012943, 0.020362645387649536, 0.01322523970156908, 0.016804371029138565, 0.015715578570961952, -0.02064032293856144, 0.010820669122040272, -0.015211910009384155, 0.043946683406829834, -0.01333805825561285, -0.023481562733650208, 0.04839187115430832, 0.03903772681951523, -0.022717470303177834, -0.02919095940887928, 0.030738424509763718, 0.04041058197617531, 0.006407610140740871, 0.00916991662234068, 0.011172840371727943, 0.012934804894030094, -0.02445158362388611, -0.010331551544368267, 0.021019617095589638, 0.01808660663664341, 0.026418529450893402, 0.013779329136013985, -0.07654362916946411, 0.03712157905101776, 0.008967352099716663, -0.007639888674020767, 0.00468947971239686, -0.048433639109134674, 0.02097230963408947, -0.001982167363166809, -0.039336275309324265, -0.022233061492443085, -0.008308357559144497, 0.03705175593495369, 0.04078646004199982, -0.0043777767568826675, -0.04529672488570213, 0.0031362425070255995, 0.0086141312494874, -0.01981709524989128, 0.03641687333583832, 0.05539235845208168, -0.02515418455004692, -0.03445388004183769, -0.004123728256672621, -0.016234401613473892, 0.044783297926187515, 0.019771743565797806, -0.034663327038288116, 0.0397811233997345, 0.005964010953903198, -0.008308411575853825, -0.019034694880247116, 0.022769568488001823, 0.04415106400847435, -0.007859407924115658, 0.01801876723766327, 0.08763740211725235, -0.01579502411186695, -0.015752408653497696, -0.027010804042220116, 0.0701947957277298, 0.038185004144907, 0.04732789471745491, 0.07573487609624863, -0.0179847814142704, 0.016557348892092705, 0.01824025996029377, -0.02739822119474411, 0.036528218537569046, -0.026713088154792786, -0.015855154022574425, 0.005868927109986544, -0.03949235379695892, 0.04698853939771652, -0.060071323066949844, 0.030453698709607124, 0.019088497385382652, 0.059251926839351654, 0.046544644981622696, -0.022110922262072563, -0.04617270454764366, -0.014231066219508648, 0.020198432728648186, -0.07917659729719162, -0.002911008894443512, 0.03672648221254349, 0.001248649787157774, 0.041990939527750015, 0.003043541219085455, -0.00868876650929451, -0.0008273143321275711, 0.026685062795877457, 0.015246008522808552, -0.03079894557595253, -0.02759159728884697, 0.0744309276342392, 0.0584532804787159, -0.0015115616843104362, 0.007198856677860022, 0.017901230603456497, 0.02201138436794281, -0.025626441463828087, 0.07805643230676651, -0.058621469885110855, 0.02237447164952755, -0.004628624767065048, -0.06483911722898483, -0.03964156284928322, 0.038636501878499985, 0.03967936709523201, -0.01205785758793354, 0.0432453379034996, -0.019661789759993553, 0.011833811178803444, 0.04582974314689636, -0.04544965177774429, 0.005446136463433504, 0.004286931827664375, 0.026532765477895737, 0.013698562048375607, 0.026878075674176216, -0.05149706080555916, -0.026658400893211365, -0.07832497358322144, -0.05017627030611038, 0.018650934100151062, 0.005417634267359972, 0.019704997539520264, -0.015090749599039555, 0.015931691974401474, 0.0020967351738363504, 0.028853336349129677, 8.676823927089572e-05, 0.04707679525017738, -0.007345807272940874, 0.04071653634309769, -0.07878407835960388, -0.012986626476049423, 0.007787476293742657, -0.053372375667095184, -0.023593874648213387, -0.002215135144069791, 0.009457341395318508, -0.0034831685479730368, -0.049018848687410355, 0.032768554985523224, 0.029709642753005028, 0.024556143209338188, -0.052237264811992645, -0.017212869599461555, 0.028548475354909897, -0.008117753081023693, -0.022204449400305748, -0.013641158118844032, 0.024152319878339767, -0.025700243189930916, 0.03304964676499367, -0.030018970370292664, -0.015201467089354992, 0.048883285373449326, -0.004998376592993736, -0.04386850446462631, -0.02397928386926651, -0.04385285824537277, -0.012351307086646557, 0.03498324379324913, -0.03413978964090347, -0.061799827963113785, 0.05408454313874245, -0.00637812539935112, 0.016470622271299362, 0.014762100763618946, 0.026165544986724854, 0.0018106038914993405, -0.018531303852796555, 0.03939550742506981, -0.03435451537370682, -0.011265932582318783, 0.012888602912425995, -0.025744294747710228, 0.010160134173929691, 0.048558030277490616, -0.029111282899975777, 0.017781633883714676, -0.016734078526496887, 0.039395809173583984, 0.031164107844233513, 0.03224838152527809, -0.02747873030602932, -0.07199316471815109, 0.030445411801338196, 0.02715437486767769, 0.08493370562791824, -0.04508893936872482, 0.02932782843708992, -0.005931311286985874, -0.047455985099077225, 0.013572954572737217, -0.04033058136701584, -0.0011769157135859132, 0.028604496270418167, -0.03585522994399071, -0.04417796432971954, -0.029826126992702484, 0.03496498614549637, 0.05962711572647095, 0.040281638503074646, 0.03412618488073349, -0.01815253123641014, 0.007834258489310741, 0.009261197410523891, 0.06649643927812576, 0.05357259139418602, 0.03262101113796234, 0.04205285385251045, -0.0695648118853569, 0.025171473622322083, 0.07092231512069702, -0.0026663285680115223, 0.041337307542562485, 0.01998238079249859, -0.0036503600422292948, -0.02319329045712948, 0.02515684813261032, -0.01474326103925705, -0.023640194907784462, -0.008868614211678505, 0.010085008107125759, 0.03203591704368591, 0.048288267105817795, 0.006614210084080696, 0.006298708263784647, -0.010883647948503494, 0.005266406573355198, -0.0021501113660633564, -0.0065479641780257225, -0.02344382554292679, 0.022797241806983948, 0.008025242015719414, 0.046035535633563995, -0.011223159730434418, -0.02338692545890808, -0.00719859404489398, -0.005821045022457838, 0.01228720135986805, 0.003658201079815626, 0.022122906520962715, -0.05951733887195587, 0.011038011871278286, 0.02602468617260456, -0.0032576757948845625, -0.02247566170990467, 0.043721020221710205, -0.008334840647876263, 0.04652286693453789, 0.004672517534345388, -0.030247552320361137, 0.038584042340517044, 0.001217022305354476, -0.02960224822163582, -0.025581620633602142, 0.021399103105068207, 0.009798413142561913, -0.0467827208340168, 0.041116975247859955, -0.017749983817338943, -0.008350231684744358, -0.05350801721215248, -0.031829409301280975, 0.011104925535619259, 0.01739875040948391, -0.02412434294819832, -0.03976882994174957, 0.02096056379377842, 0.05917471647262573, -0.030519064515829086, -0.014475480653345585, -0.0217105932533741, -0.023044900968670845, -0.02376675419509411, 0.004074670374393463, -0.03450283780694008, -0.01229032501578331, 0.001880454015918076, -0.016793465241789818, -0.009617202915251255, -0.03451637178659439, -0.06369264423847198, 0.0762307271361351, 0.01106338668614626, -0.002023582812398672, -0.006538786925375462, -0.034418735653162, 0.023027237504720688, 0.006901207845658064, 0.03759229555726051, -0.03574599325656891, 0.04249769076704979, 0.02608571946620941, -0.006204305682331324, -0.04662005603313446, 0.05726495012640953, -0.003944202791899443, 0.007482992485165596, -0.0037336780223995447, -0.008758130483329296, -0.04583023488521576, 0.04682907462120056, -0.020261729136109352, 0.020587924867868423, 0.025320395827293396, -0.05739684775471687, 0.022175434976816177, -0.057889290153980255, 0.017493614926934242, -0.04698854684829712, 0.025659142062067986, -0.003829207271337509, 0.004444573074579239, -0.016468701884150505, -0.015055302530527115, -0.007627430371940136, -0.0005975004751235247, -0.038295842707157135, 0.026339104399085045, 0.014326795004308224, -0.0006820085691288114, -0.02008361928164959, -0.012429311871528625, 0.06313944607973099, -0.01958046481013298, -0.0602739192545414, -0.028232932090759277, 0.005367858335375786, -0.053151801228523254, -0.018532289192080498, 0.007332943845540285, -0.015342148952186108, -0.05750008672475815, 0.0002293843572260812, -0.0048323082737624645, -0.06777816265821457, -0.028058398514986038, 0.021876739338040352, -0.03152573108673096, -0.004647254478186369, -0.011962165124714375, -0.042281243950128555, -0.009550602175295353, -0.04831189662218094, -0.05412115901708603, 0.05306709557771683, 0.020180506631731987, 0.003980405628681183, 0.0598934032022953, -0.023148739710450172, -0.02472704090178013, -0.07685089856386185, -0.01243719644844532, -0.03968416526913643, -0.01603040285408497, 0.00229611131362617, 0.03886015713214874, -0.03728216513991356, -0.020672257989645004, 0.07968039810657501, -0.010515781119465828, 0.029325934126973152, -0.01839311793446541, -0.004792609252035618, 0.01017080619931221, 0.03901377692818642, 0.005629269871860743, -0.03534628450870514, 0.007041590288281441, -0.02604018524289131, 0.06389307975769043, 0.006019603926688433, -0.022435715422034264, -0.06304613500833511, -0.016651181504130363, 0.007833561860024929, 0.04401582106947899, -0.006096025928854942, 0.01042599231004715, -0.0029968370217829943, -0.03646881878376007, -0.04636495187878609, -0.036637354642152786, 0.047363657504320145, -0.007619952317327261, -0.025419622659683228, -0.07770996540784836, 0.03769624978303909, -0.047211430966854095, 0.014477119781076908, -0.0008251124527305365, 0.049752261489629745, -0.06728393584489822, 0.03501102700829506, -0.04030675068497658, -0.004198944661766291, -0.041599202901124954, 0.05855923518538475, 0.035122521221637726, -0.03678632527589798, 0.06239425763487816, 0.01151907816529274, 0.0810960903763771, -0.027237391099333763, 0.06866241246461868, 0.06954491883516312, 0.04531710222363472, -0.021586844697594643, -0.005529026500880718, 0.011372093111276627, 0.049713198095560074, -0.11860445141792297, -0.02701328694820404, -0.0948796272277832, -0.00010420508624520153, -0.01040282379835844, -0.0014552961802110076, 0.0318610742688179, -0.028388822451233864, -0.05103891342878342, -0.04084619879722595, 0.017820753157138824, -0.06915555149316788, -0.01556665450334549, 0.057838715612888336, 9.388862235937268e-05, -0.01910099759697914, -0.048282332718372345, 0.024054039269685745, 0.023467063903808594, 0.014405112713575363, 0.018273381516337395, 0.015097507275640965, 0.003392603248357773, 0.045611780136823654, -0.010826444253325462, 0.04121179133653641, 0.009627812542021275, -0.028507597744464874, 0.01647070422768593, -0.02668284811079502, -0.03251998499035835, -0.017435409128665924, -0.00943594891577959, -0.010217897593975067, -0.014308007434010506, -0.043425943702459335, -0.022247828543186188, 0.025529788807034492, 0.07396510988473892, 0.019064851105213165, -0.03126204386353493, -0.06501194834709167, -0.02796943113207817, -0.0009501288295723498, 0.029422076418995857, 0.015610218979418278, 0.010035127401351929, 0.015912750735878944, -0.003540902631357312, -0.016893206164240837, -0.06282505393028259, 0.0047820983454585075, -0.016535788774490356, -0.009703951887786388, 0.025403296574950218, 0.030659619718790054, 0.03349903225898743, 0.029691025614738464, 0.04054173454642296, -0.034615080803632736, -0.08483374118804932, -0.06645137816667557, 0.09708461165428162, 0.025684332475066185, -0.033003903925418854, -0.054533299058675766, -0.011520521715283394, 0.01579814963042736, -0.018493283540010452, 0.02244943380355835, -0.07943672686815262, 0.026122909039258957, -0.02410239726305008, 0.024682611227035522, -0.025995556265115738, -0.03607451543211937, 0.06357468664646149, -0.00043765382724814117, 0.02880740538239479, -0.01563253626227379, 0.02312920242547989, 0.007031845860183239, -0.051144249737262726, -0.019695738330483437, -0.00902695581316948, 0.0038306894712150097, -0.00330650107935071, -0.03028368204832077, -0.00825292244553566, 0.027729282155632973, 0.046624019742012024, 0.008035675622522831, -0.012703100219368935, -0.015842152759432793, -0.026974886655807495, -0.05916833132505417, -0.039699967950582504, -0.015277124010026455, 0.04768633097410202, 0.022964753210544586, 0.06439400464296341, 0.047176700085401535, 0.0005968321929685771, 0.03159308061003685, 0.013591554015874863, 0.00972804520279169, -0.02147012948989868, -0.0256313756108284, -0.0011810375144705176, -0.020842673256993294, -0.019520532339811325]"
